,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
3897,4324,4332,207,41,"""",13142,survey-likert,47,972802,0.0-2.0-0.42,611bed11fa6a3b35c9226c29,615eba6a7206985d27058d2c,6166c940acb18003ba00bee8,611bed11fa6a3b35c9226c29,615eba6a7206985d27058d2c,6166c940acb18003ba00bee8,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,"I would get a large plastic bag, fill it with water, and put it over my head.",40,constrained_single,2021-10-13 11:56:53,107.12.130.38,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",WebKit,Chrome,94.0.4606.81,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
3901,4332,4340,21,35,"""",50741,survey-likert,4,254346,0.0-2.0-0.1,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.",rate_humanness,gpt-3,I would find out how many sharks are at the cove by counting the number of sharks that are in the cove. Then I would count the number of sharks that are out of the cove. I would then divide the number of sharks that are out of the cove by the number of sharks that are in the cove. Then I would multiply that by 100. I would then take the result and divide it by the population of the town. Then I would multiply that by the population of the country. Then I would multiply that by the population of the world. Then I would multiply that by the population of the universe. Then I would multiply that by the number of galaxies in the universe. Then I would multiply that by the number of universes in the multiverse. Then I would multiply that by the number of universes in the omniverse. Then I would multiply that by the number of omniverses in the hyperverse. Then I would multiply that by the number of hyperverses in the megaverse. Then I would multiply that by the number of megaverses in the megaverse of me. Then I would multiply that by the number of megaverses in the megaverse of me times me. Then I would multiply that by the number of megaverses in the megaverse of me times me times me. Then I would multiply that by the number of megaverses in the megaverse of me times me times me times me.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3905,4336,4344,21,35,"""",9090,survey-likert,8,302956,0.0-2.0-0.5,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.",rate_humanness,gpt-3,"I would ask the local fishermen if they have seen any sharks. If they have not, I would go to the beach and look for shark tracks. If I found any, I would follow the tracks to the cove.",34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3914,4345,4353,21,35,"""",10283,survey-likert,17,377769,0.0-2.0-0.14,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Cool down in a record-breaking heat wave, without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer.",rate_humanness,gpt-3,I would go to the grocery store and buy several gallons of ice cream. Then I would go to the nearest beach or lake and jump into the water. I would eat the ice cream slowly while swimming in the water.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3915,4346,4354,21,35,"""",4637,survey-likert,18,382414,0.0-2.0-0.15,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Stop your canoe from falling down the waterfall, without using a paddle, a rock, or a rope.",rate_humanness,gpt-3,I would use a rope to tie my canoe to a tree. I would tie the rope around the tree and attach the other end to the canoe.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3917,4348,4356,21,35,"""",13625,survey-likert,20,400051,0.0-2.0-0.17,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.",rate_humanness,gpt-3,I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor. I would have the mayor speak to the people in his town and tell them why he is the best person to be mayor.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3922,4353,4361,21,35,"""",6731.000000000058,survey-likert,25,434475,0.0-2.0-0.22,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure.",rate_humanness,gpt-3,I would use my dog's own hair as a leash and collar. I would also use my dog's own hair to cover its paws so it wouldn't get hurt.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3924,4355,4363,21,35,"""",7056.999999999942,survey-likert,27,448674,0.0-2.0-0.24,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,610070393e39cf9a416dbf16,615eba6a7206985d27058d2c,61608e520d9f1ffa761a28d4,"{""humanness"":0}",[0],"Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.",rate_humanness,gpt-3,I would tie the sofa to a car and drive it up the driveway and up the stairs leading to the roof.,34,constrained_many,2021-10-08 18:30:52,174.204.140.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",iPhone,Safari,15.0,iOS,15_0_1,73c52a900c5758503c09bfb5160dbd95,0
3947,4382,4390,210,38,"""",26407.90000000596,survey-likert,5,247148,0.0-2.0-0.2,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,"{""humanness"":0}",[0],"Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",rate_humanness,gpt-3,I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights. Then I would get a lot of people to donate a lot of flashlights and flashlights.,37,constrained_many,2021-10-13 12:00:30,75.64.71.84,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,6.1,73c52a900c5758503c09bfb5160dbd95,0
3968,4403,4411,210,38,"""",16695.5,survey-likert,26,927337,0.0-2.0-0.23,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,"{""humanness"":0}",[0],"Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.",rate_humanness,gpt-3,I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe. I would then cut a piece of fabric and tie it around the shoe. Then I would take a piece of wood and carve it into the shape of a shoe.,37,constrained_many,2021-10-13 12:00:30,75.64.71.84,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,6.1,73c52a900c5758503c09bfb5160dbd95,0
3971,4406,4414,210,38,"""",12151,survey-likert,29,954369,0.0-2.0-0.26,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,"{""humanness"":0}",[0],"Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.",rate_humanness,gpt-3,I would try to get the platupyus to play with a ball.,37,constrained_many,2021-10-13 12:00:30,75.64.71.84,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,6.1,73c52a900c5758503c09bfb5160dbd95,0
3973,4408,4416,210,38,"""",15422.800000011921,survey-likert,31,986365,0.0-2.0-0.28,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,61651768b85d28a8437c1092,615eba6a7206985d27058d2c,6166c954c326e17101657948,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.",rate_humanness,gpt-3,I would use a boat to make a floating fort underwater. I would make a floor out of wood and a ceiling out of metal. I would make a door hole and a window hole. I would make a metal door and a window. I would make a window out of glass. I would make a place to get in and out of the fort. I would make a place for food. I would make a place to sleep. I would make a place to eat. I would make a place to play games. I would make a place to sit. I would make a place to go to the bathroom. I would make a place to swim. I would make a place to get out of the water. I would make a place to get in the water. I would make a place to get out of the fort. I would make a place to get in the fort. I would make a place to get in the water. I would make a place to get out of the fort. I would make a place to get out of the water. I would make a place to get in the water. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort. I would make a place to get in the fort.,37,constrained_many,2021-10-13 12:00:30,75.64.71.84,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,6.1,73c52a900c5758503c09bfb5160dbd95,0
4102,4553,4561,213,32,"""",5251.100000023842,survey-likert,42,423980,0.0-2.0-0.37,61638d887e978110feaa9780,615eba6a7206985d27058d2c,6166da707de6b8701b3b4199,61638d887e978110feaa9780,615eba6a7206985d27058d2c,6166da707de6b8701b3b4199,"{""humanness"":0}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,I would use my hands to vault over him. I would use my hands to vault over him.,31,constrained_many,2021-10-13 13:09:18,74.135.20.144,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
4106,4557,4565,213,32,"""",5901.599999964237,survey-likert,46,463514,0.0-2.0-0.41,61638d887e978110feaa9780,615eba6a7206985d27058d2c,6166da707de6b8701b3b4199,61638d887e978110feaa9780,615eba6a7206985d27058d2c,6166da707de6b8701b3b4199,"{""humanness"":0}",[0],"Escape from inside a locked custodial closet, without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note.",rate_humanness,gpt-3,"I would unscrew the hinges of the door, and then unscrew the hinges of the door frame, and then I would unscrew the hinges of the door frame on the other side, and then I would unscrew the hinges of the door frame on the other side. I would then take the door frame off the hinges, and then I would take the door frame off the hinges, and then I would take the door frame off the hinges. I would then take the door frame off the hinges, and then I would take the door frame off the hinges, and then I would take the door frame off the hinges.",31,constrained_many,2021-10-13 13:09:18,74.135.20.144,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",Macintosh,Chrome,94.0.4606.61,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
