,goal,plan,id,batch_idx,goal_type,Unnamed: 0
977,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.",I would take off the tire and use the inner tube to blow it up with my mouth.,gpt-3,1,constrained_many,
978,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","I would use a spare tire if I had one. If I didn't have a spare tire, I would try to find the puncture in the tire, and use a tire plug if I had one. If I didn't have a tire plug, I would try to find the puncture in the tire, and use a tire patch if I had one. If I didn't have a tire plug or a tire patch, I would try to find the puncture in the tire, and use a tire inflator if I had one. If I didn't have a tire inflator, I would try to find the puncture in the tire, and use a tire sealant if I had one.",gpt-3,1,constrained_many,
979,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.",I would use a piece of wood and a nail to make a plug for the hole and put the nail through the plug and hammer it into the tire. Then I would use a piece of cloth and tie it to the other side of the tire and pull it until the hole is big enough to fit the cloth through.,gpt-3,1,constrained_many,
980,Goal: Stop your canoe from falling down the waterfall.,I would try to stop the canoe with my paddle.,gpt-3,0,unconstrained,
981,Goal: Stop your canoe from falling down the waterfall.,I would first make sure I had a life jacket on. I would then use the paddle to try to keep the canoe straight.,gpt-3,0,unconstrained,
982,Goal: Stop your canoe from falling down the waterfall.,I would try to slow down the boat by putting my paddle in the water.,gpt-3,0,unconstrained,
983,Goal: Stop your canoe from falling down the waterfall.,I would try to stop the canoe from falling down the waterfall by steering it in the opposite direction. I would also try to jump out of the canoe before it falls down the waterfall.,gpt-3,0,unconstrained,
984,Goal: Stop your canoe from falling down the waterfall.,"I would first try to slow down the canoe by pushing the paddle against the river current. If that does not work, I will try to steer the canoe to the side.",gpt-3,0,unconstrained,
985,Goal: Stop your canoe from falling down the waterfall.,I would first stop paddling and brace myself for the fall. I would then open my life jacket and inflate it. I would then inflate my flotation vest. I would then try to maneuver the canoe so that I would land on my back. This would allow me to float down the river.,gpt-3,0,unconstrained,
986,Goal: Stop your canoe from falling down the waterfall.,"I would try to stop my canoe from falling down the waterfall by using my paddle to push myself away from the rocks and the waterfall, and using my paddle to push myself towards the rocks and the waterfall so I can slow down.",gpt-3,0,unconstrained,
987,Goal: Stop your canoe from falling down the waterfall.,I would grab onto the sides of the canoe to try to keep it from tipping over.,gpt-3,0,unconstrained,
988,Goal: Stop your canoe from falling down the waterfall.,"I would firstly try to stop the boat from moving forward by pushing the oars on the water to move backwards. Secondly, I would try to stop the boat from moving sideways by pushing the oars on the water to move sideways. Thirdly, I would try to stop the boat from moving up by pushing the oars on the water to move up.",gpt-3,0,unconstrained,
989,Goal: Stop your canoe from falling down the waterfall.,I would try to get out of the canoe.,gpt-3,0,unconstrained,
990,Goal: Stop your canoe from falling down the waterfall.,"I would first try to move us over to the side of the waterfall. If that doesn't work, I would try to steer us away from the waterfall.",gpt-3,1,unconstrained,
991,Goal: Stop your canoe from falling down the waterfall.,"I would first check the condition of the canoe. If it is in good condition, I would paddle it to the back of the waterfall. Then I would tie a rope to my canoe. I would then tie the other end of the rope to a tree.",gpt-3,1,unconstrained,
992,Goal: Stop your canoe from falling down the waterfall.,"I would first try to slow down the canoe by paddling harder. If that doesn't work, I would try to get out of the canoe and swim to shore.",gpt-3,1,unconstrained,
993,Goal: Stop your canoe from falling down the waterfall.,"I would grab the rope and pull it as hard as I can to stop the canoe from falling down the waterfall.  I would also grab the paddle and push the canoe as hard as I can to the left so I can get out of the waterfall.
Goal: Get a job.
Plan: ""I would go to the job center and look for jobs.",gpt-3,1,unconstrained,
994,Goal: Stop your canoe from falling down the waterfall.,I would first try to slow the canoe down by paddling as hard as I can.,gpt-3,1,unconstrained,
995,Goal: Stop your canoe from falling down the waterfall.,I would try to stop the boat from going over the waterfall by trying to slow it down and then pull it back.,gpt-3,1,unconstrained,
996,Goal: Stop your canoe from falling down the waterfall.,"I would first try to slow down the canoe by paddling as hard as I can. If I can't slow it down, I would try to grab the rope and pull the canoe with me.",gpt-3,1,unconstrained,
997,Goal: Stop your canoe from falling down the waterfall.,I would try to paddle back up the waterfall.,gpt-3,1,unconstrained,
998,Goal: Stop your canoe from falling down the waterfall.,I would first make sure to wear a life jacket. I would then try to steer the canoe away from the waterfall.,gpt-3,1,unconstrained,
999,Goal: Stop your canoe from falling down the waterfall.,I would get the front of the canoe up on the shore.,gpt-3,1,unconstrained,
1000,"Goal: Bake a cake, without using an oven.",I would use a toaster oven to bake a cake. First I would need to mix the ingredients to make a cake. Then I would put the ingredients in the toaster oven to bake.,gpt-3,0,constrained_single,
1001,"Goal: Bake a cake, without using an oven.","I would use a microwave to heat up the ingredients, then I would put them in a bowl to mix. I would then take the mixture and put it in a mold to make it look like a cake.",gpt-3,0,constrained_single,
1002,"Goal: Bake a cake, without using an oven.",I would use a hot plate to heat up the oven and then bake it in the microwave.,gpt-3,0,constrained_single,
1003,"Goal: Bake a cake, without using an oven.",I would use a microwave to heat up the ingredients and cook the cake.,gpt-3,0,constrained_single,
1004,"Goal: Bake a cake, without using an oven.","I would set up a fire in a wood stove and put the cake in the fire. I would keep the fire hot for about 10 minutes, then let it burn down.",gpt-3,0,constrained_single,
1005,"Goal: Bake a cake, without using an oven.",I would use a microwave. I would put the ingredients in a bowl and then microwave the bowl. Then I would wait for it to cool down and then I would put it in the fridge. Then I would take it out of the fridge and wait for it to cool down. Then I would put it in a cake pan and then I would put it in the oven and then I would wait for it to cool down. Then I would put it on a plate and then I would wait for it to cool down.,gpt-3,0,constrained_single,
1006,"Goal: Bake a cake, without using an oven.",I would make a cake outside in the sun. I would also use a solar oven.,gpt-3,0,constrained_single,
