,goal,plan,id,goal_type
768,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""Water down clay into a very thin liquid, and then using my hands, apply the clay evenly to the fence.  Then using a hose, spray off the excess clay and touch up areas that did not get the clay mixture on them.""",human,constrained_many
769,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""Fill a large vessel with blood, sufficient to submerge each piece of the fence inside it one by one. Take the fence apart and dip each piece in the blood to completely coat it. Prop the fence pieces up to dry such that the blood isn't smeared. Reassemble the fence.""",human,constrained_many
770,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""I will make a bat using an old broom sick or a small branch I i will use a SOFT ball not a baseball. I will use garbage can lids as the bases.""",human,constrained_many
771,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""I will get a branch from a tree and make sure it is a good hitting stick. Then I will get some plastic bags. I will play baseball a different way with my friends. All you have to do is hit the bag with the stick and don't let the bag hit the floor. The one who can do this the longest wins.""",human,constrained_many
772,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""put stones on a driveway be the markers. Get a pool noodle and a whiffle ball or something of that sort and play.""",human,constrained_many
773,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""Imaginary baseball with friends is a great way to experience the best game of one's life without requiring any actual athletic talent. Dungeons and Dragons is a game that exists entirely in the players' heads and has captured the minds of generations- so why not role play other sports? Toss an invisible ball to your friends and let them decide if it's a home run or a strike. Have the outfielders do an extended improvisational routine by quickly responding to each others' movements to decide the outs, homeruns, and strikes. Let the umpire play the role of Dungeon Master by narrating the activity from an advantageous point-of-view to keep all players on the same page. The possibilities are as endless as the players' imaginations and don't require one to be able to hit a ball at all.""",human,constrained_many
774,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""1) Go to home depot and buy an appropriate sized PVC pipe. 2) Go to sports store and buy tennis balls. . 3) Go to basketball court. 4) Play baseball using the PVC pipe as a bat, tennis ball as a baseball, use basketball court as a field with the four corners representing home,1st,2nd, and 3rd base, and catch balls with your hands instead of gloves.""",human,constrained_many
775,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""We would play in a empty parking lot of a old closed down store. We would use a tree branch as the bat and a tennis ball as the baseball. We would use towels on the ground to indicate where the bases are.""",human,constrained_many
776,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""You could use a 2x4 piece of wood as a bat, a regular baseball for the ball, oven mitts for a glove, and just guesstimate the field layout in an empty parking lot or place with enough space to hit a ball and run around.""",human,constrained_many
777,"Goal: Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.","""Well then if you can't use those items it's not really baseball. I guess you could use a good stick if you could find one, your hand to catch the ball, you could play in your back yard without markers.""",human,constrained_many
